#SampleID	SampleID_extra	study_number	animal	sequencing_platform	sequencing_facility	sequencing_run_date	collector	location	country	sample_type	captive_wild	lifestage	Common name	individual_ID	NCBI_taxon_id	Taxonomy_Kingdom	Taxonomy_Phylum	Taxonomy_Class	Taxonomy_Order	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Species	Activity-Crepuscular	Activity-Diurnal	Activity-Nocturnal	BodyMass	Diet-Fruit	Diet-Inv	Diet-PlantO	Diet-Scav	Diet-Seed	Diet-Vect	Diet-Vend	Diet-Vfish	Diet-Vunk	1-1_ActivityCycle	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterbirthInterval_d	15-1_LitterSizeHMC	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n_km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	10-2_SocialGrpSizeHCM	SocialityHMC	24-1_TeatNumber	TerrestrialityHMC	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MidRangeLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MidRangeLong_dd	27-1_HuPopDen_Min_n_km2	27-2_HuPopDen_Mean_n_km2	27-3_HuPopDen_5p_n_km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm	OchHMC	ConservationStatusHMC	LitDietDiversityHMC	GutFermentersHMC	DietDiversityIndex	NumberDietCategories
10936.FD.0156.wildebeest	FD.0156.wildebeest	10936	wildebeest	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Blue wildebeest	sig.bluewildebeest.2	9927	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	2014.99	NA	730	26460	90000	1	NA	251.49	1	NA	NA	365	0.98	NA	258	18044.36	NA	7.99	NA	841.82	20	20	Yes	2	terrestrial	1	256.32	51051.33	3201113.49	-0.82	-30.44	-15.63	39.88	13.13	26.5	0	19.12	0	0.16	61.61	211.04	731.29	1433.23	H	LeastConcern	2	Foregut	0	1
10936.FD.0159.wildebeest	FD.0159.wildebeest	10936	wildebeest	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Blue wildebeest	sig.bluewildebeest.3	9927	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	2014.99	NA	730	26460	90000	1	NA	251.49	1	NA	NA	365	0.98	NA	258	18044.36	NA	7.99	NA	841.82	20	20	Yes	2	terrestrial	1	256.32	51051.33	3201113.49	-0.82	-30.44	-15.63	39.88	13.13	26.5	0	19.12	0	0.16	61.61	211.04	731.29	1433.23	H	LeastConcern	2	Foregut	0	1
10936.FD.0162.wildebeest	FD.0162.wildebeest	10936	wildebeest	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Blue wildebeest	sig.bluewildebeest.4	9927	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	2014.99	NA	730	26460	90000	1	NA	251.49	1	NA	NA	365	0.98	NA	258	18044.36	NA	7.99	NA	841.82	20	20	Yes	2	terrestrial	1	256.32	51051.33	3201113.49	-0.82	-30.44	-15.63	39.88	13.13	26.5	0	19.12	0	0.16	61.61	211.04	731.29	1433.23	H	LeastConcern	2	Foregut	0	1
10936.FD.02290.wildebeest	FD.02290.wildebeest	10936	wildebeest	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Black wildebeest	sig.blackwildebeest.1	59528	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes gnou	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	1821.79	NA	912.5	NA	NA	2	NA	256.76	1	0.95	NA	NA	1	NA	240	10941.45	NA	34.62	NA	965.63	26.75	26.75	Yes	2	terrestrial	1	111.57	NA	132200.71	-26.92	-30.73	-28.83	29.61	24.14	26.87	2	21.86	2	0.11	47.98	154.29	637.43	1148.16	H	LeastConcern	2	Foregut	0	1
10936.FD.0099.wolf	FD.0099.wolf	10936	wolf	Illumina HiSeq 	UCSD IGM	2012-04-13	Ghislaine Viano	Toulon Zoo	France	fecal	captive	subadult	Wolf	NA	9612	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus	1	0	1	32183.33	0	0	0	0	0	0	100	0	0	2	1055	14.01	547.5	11254.2	33100	1	180	63.5	1	159.86	43.13	365	4.98	2	354	412.31	NA	0.01	NA	679.37	NA	7	Yes	9	terrestrial	3	44.82	NA	50803439.7	83.27	11.48	47.38	179.65	-171.84	3.9	0	37.87	0	0.04	34.79	4.82	313.33	561.11	C	LeastConcern	3	N	0	1
10936.FD.0125	FD.0125	10936	wolf	Illumina HiSeq 	UCSD IGM	2012-04-13	Corine Esser	Toulon Zoo	France	fecal	captive	adult	Wolf	NA	9612	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus	1	0	1	32183.33	0	0	0	0	0	0	100	0	0	2	1055	14.01	547.5	11254.2	33100	1	180	63.5	1	159.86	43.13	365	4.98	2	354	412.31	NA	0.01	NA	679.37	NA	7	Yes	9	terrestrial	3	44.82	NA	50803439.7	83.27	11.48	47.38	179.65	-171.84	3.9	0	37.87	0	0.04	34.79	4.82	313.33	561.11	C	LeastConcern	3	N	0	1
10936.FD.0295.wolf	FD.0295.wolf	10936	wolf	Illumina HiSeq 	UCSD IGM	2012-04-13	Elodie Trunet	Montpellier Zoo	France	fecal	captive	adult	Iberian wolf	NA	425934	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus	1	0	1	32183.33	0	0	0	0	0	0	100	0	0	2	1055	14.01	547.5	11254.2	33100	1	180	63.5	1	159.86	43.13	365	4.98	2	354	412.31	NA	0.01	NA	679.37	NA	7	Yes	9	terrestrial	3	44.82	NA	50803439.7	83.27	11.48	47.38	179.65	-171.84	3.9	0	37.87	0	0.04	34.79	4.82	313.33	561.11	C	NearThreatened	3	N	0	1
10936.ZU.18195.wolf	ZU.18195.wolf	10936	wolf	Illumina HiSeq 	UCSD IGM	2012-04-13	Zurich Zoo	Zurich Zoo	Switzerland	fecal	captive	adult	Mongolian wolf	zurich.wolf.1	9612	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus	1	0	1	32183.33	0	0	0	0	0	0	100	0	0	2	1055	14.01	547.5	11254.2	33100	1	180	63.5	1	159.86	43.13	365	4.98	2	354	412.31	NA	0.01	NA	679.37	NA	7	Yes	9	terrestrial	3	44.82	NA	50803439.7	83.27	11.48	47.38	179.65	-171.84	3.9	0	37.87	0	0.04	34.79	4.82	313.33	561.11	C	LeastConcern	3	N	0	1
10936.TS.099.zebra	TS.099.zebra	10936	zebra	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Mountain zebra	TS.099	73335	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus zebra	1	1	1	286998.75	0	0	100	0	0	0	0	0	0	3	2350	NA	1633.37	NA	NA	2	655.29	363.49	1	7.4	6.88	653.95	1	0.35	288	29496.68	1000	1.32	4	963.17	13	13	Yes	NA	terrestrial	1	181.46	117097.78	143855.82	-16.5	-34.66	-25.58	26.79	12.23	19.51	0	4.38	0	0.09	19.95	144.42	352.93	1135.61	H	Vulnerable	2	Hindgut	0	1
10936.TS.150.zebra	TS.150.zebra	10936	zebra	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Plain zebra	TS.150	9790	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus quagga	1	1	1	276000	0	0	100	0	0	0	0	0	0	3	NA	NA	1277.5	NA	NA	3	NA	371.2	1	127.99	120.07	385	1	NA	480	32274.54	NA	7	5.1	709.82	NA	13	Yes	NA	terrestrial	1	294.11	165361.14	4696974.13	6.91	-29.1	-11.09	40.73	11.73	26.23	0	34.32	1	0.16	75.72	221.51	871.81	1491.98	H	NearThreatened	2	Hindgut	0	1
10936.TS.151.zebra	TS.151.zebra	10936	zebra	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Plain zebra	TS.151	9790	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus quagga	1	1	1	276000	0	0	100	0	0	0	0	0	0	3	NA	NA	1277.5	NA	NA	3	NA	371.2	1	127.99	120.07	385	1	NA	480	32274.54	NA	7	5.1	709.82	NA	13	Yes	NA	terrestrial	1	294.11	165361.14	4696974.13	6.91	-29.1	-11.09	40.73	11.73	26.23	0	34.32	1	0.16	75.72	221.51	871.81	1491.98	H	NearThreatened	2	Hindgut	0	1
10936.TS.176.zebra	TS.176.zebra	10936	zebra	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Mountain zebra	TS.176	73335	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus zebra	1	1	1	286998.75	0	0	100	0	0	0	0	0	0	3	2350	NA	1633.37	NA	NA	2	655.29	363.49	1	7.4	6.88	653.95	1	0.35	288	29496.68	1000	1.32	4	963.17	13	13	Yes	NA	terrestrial	1	181.46	117097.78	143855.82	-16.5	-34.66	-25.58	26.79	12.23	19.51	0	4.38	0	0.09	19.95	144.42	352.93	1135.61	H	Vulnerable	2	Hindgut	0	1
10936.ATL.25122.zebra	ATL.25122.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Se Jin Song Jon Sanders	Zoo Atlanta	USA	fecal	captive	adult	Zebra	NA	9790	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus quagga	1	1	1	276000	0	0	100	0	0	0	0	0	0	3	NA	NA	1277.5	NA	NA	3	NA	371.2	1	127.99	120.07	385	1	NA	480	32274.54	NA	7	5.1	709.82	NA	13	Yes	NA	terrestrial	1	294.11	165361.14	4696974.13	6.91	-29.1	-11.09	40.73	11.73	26.23	0	34.32	1	0.16	75.72	221.51	871.81	1491.98	H	NearThreatened	2	Hindgut	0	1
10936.ATL.25126.zebra	ATL.25126.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Se Jin Song Jon Sanders	Zoo Atlanta	USA	fecal	captive	adult	Zebra	NA	9790	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus quagga	1	1	1	276000	0	0	100	0	0	0	0	0	0	3	NA	NA	1277.5	NA	NA	3	NA	371.2	1	127.99	120.07	385	1	NA	480	32274.54	NA	7	5.1	709.82	NA	13	Yes	NA	terrestrial	1	294.11	165361.14	4696974.13	6.91	-29.1	-11.09	40.73	11.73	26.23	0	34.32	1	0.16	75.72	221.51	871.81	1491.98	H	NearThreatened	2	Hindgut	0	1
10936.FD.0204.zebra	FD.0204.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Hartmanns mountain zebra	sig.mountainzebra.1	73335	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus zebra	1	1	1	286998.75	0	0	100	0	0	0	0	0	0	3	2350	NA	1633.37	NA	NA	2	655.29	363.49	1	7.4	6.88	653.95	1	0.35	288	29496.68	1000	1.32	4	963.17	13	13	Yes	NA	terrestrial	1	181.46	117097.78	143855.82	-16.5	-34.66	-25.58	26.79	12.23	19.51	0	4.38	0	0.09	19.95	144.42	352.93	1135.61	H	Vulnerable	2	Hindgut	0	1
10936.FD.0207.zebra	FD.0207.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Hartmanns mountain zebra	sig.mountainzebra.2	73335	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus zebra	1	1	1	286998.75	0	0	100	0	0	0	0	0	0	3	2350	NA	1633.37	NA	NA	2	655.29	363.49	1	7.4	6.88	653.95	1	0.35	288	29496.68	1000	1.32	4	963.17	13	13	Yes	NA	terrestrial	1	181.46	117097.78	143855.82	-16.5	-34.66	-25.58	26.79	12.23	19.51	0	4.38	0	0.09	19.95	144.42	352.93	1135.61	H	Vulnerable	2	Hindgut	0	1
10936.FD.0222.zebra	FD.0222.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Grevys zebra	NA	9792	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus grevyi	1	1	1	407999.85	0	0	100	0	0	0	0	0	0	3	2700	NA	1642.5	NA	NA	1	843.65	406	1	NA	NA	NA	1	0.5	312	39999.99	NA	2.27	NA	1341.92	NA	13	Yes	NA	terrestrial	1	271.7	NA	192991.31	9.57	-1.28	4.14	40.78	35.98	38.38	1	16.08	1	0.08	50.35	248.21	808.59	1474.65	H	Endangered	2	Hindgut	0	1
10936.FD.02410.zebra	FD.02410.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Hartmanns mountain zebra	sig.mountainzebra.3	73335	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus zebra	1	1	1	286998.75	0	0	100	0	0	0	0	0	0	3	2350	NA	1633.37	NA	NA	2	655.29	363.49	1	7.4	6.88	653.95	1	0.35	288	29496.68	1000	1.32	4	963.17	13	13	Yes	NA	terrestrial	1	181.46	117097.78	143855.82	-16.5	-34.66	-25.58	26.79	12.23	19.51	0	4.38	0	0.09	19.95	144.42	352.93	1135.61	H	Vulnerable	2	Hindgut	0	1
10936.FD.02590.zebra	FD.02590.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Grevys zebra	sig.Gary	9792	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus grevyi	1	1	1	407999.85	0	0	100	0	0	0	0	0	0	3	2700	NA	1642.5	NA	NA	1	843.65	406	1	NA	NA	NA	1	0.5	312	39999.99	NA	2.27	NA	1341.92	NA	13	Yes	NA	terrestrial	1	271.7	NA	192991.31	9.57	-1.28	4.14	40.78	35.98	38.38	1	16.08	1	0.08	50.35	248.21	808.59	1474.65	H	Endangered	2	Hindgut	0	1
10936.FD.02680.zebra	FD.02680.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Burchells zebra	sig.burchellszebra.1	35510	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus quagga	1	1	1	400000	0	0	100	0	0	0	0	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	240	NA	NA	NA	NA	NA	NA	13	Yes	NA	terrestrial	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	NearThreatened	2	Hindgut	0	1
10936.ZU.18249.zebra	ZU.18249.zebra	10936	zebra	Illumina HiSeq 	UCSD IGM	2012-04-13	Zurich Zoo	Zurich Zoo	Switzerland	fecal	captive	adult	Chapman Zebra	zurich.Stripes	35510	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus quagga	1	1	1	276000	0	0	100	0	0	0	0	0	0	3	NA	NA	1277.5	NA	NA	3	NA	371.2	1	127.99	120.07	385	1	NA	480	32274.54	NA	7	5.1	709.82	NA	13	Yes	NA	terrestrial	1	294.11	165361.14	4696974.13	6.91	-29.1	-11.09	40.73	11.73	26.23	0	34.32	1	0.16	75.72	221.51	871.81	1491.98	H	NearThreatened	2	Hindgut	0	1
