# Constructed from biom file
#OTU ID	10936.ATL.24059.giraffe	10936.ATL.24062.rhinoceros	10936.ATL.24081.rhinoceros	10936.ATL.24570.warthog	10936.ATL.24592.lemur	10936.ATL.24979.colobus	10936.ATL.24983.guenon	10936.ATL.24995.monkey	10936.ATL.25003.colobus	10936.ATL.25120.gorilla	10936.ATL.25121.giraffe	10936.ATL.25122.zebra	10936.ATL.25123.giraffe	10936.ATL.25126.zebra	10936.FD.0019.antelope	10936.FD.0040.giraffe	10936.FD.0087.aardvark	10936.FD.0088.aardvark	10936.FD.0089.aardvark	10936.FD.0090.aardvark	10936.FD.0099.wolf	10936.FD.0153.wildebeest	10936.FD.0156.wildebeest	10936.FD.0159.wildebeest	10936.FD.0162.wildebeest	10936.FD.0168.cheetah	10936.FD.0171.antelope	10936.FD.0174.antelope	10936.FD.01830.impala	10936.FD.01980.springbok	10936.FD.0204.zebra	10936.FD.0207.zebra	10936.FD.0222.zebra	10936.FD.0226.springbok	10936.FD.02290.wildebeest	10936.FD.0238.impala	10936.FD.02410.zebra	10936.FD.0256.ass	10936.FD.02590.zebra	10936.FD.0265.impala	10936.FD.0268.wilddog	10936.FD.02680.zebra	10936.FD.0290.onager	10936.FD.0291.onager	10936.FD.0292.onager	10936.FD.0295.wolf	10936.FD.0305.guenon	10936.FD.0308.guenon	10936.FD.0420.ass	10936.FD.0447.lemur	10936.FD.0455.ass	10936.FD.0472.lemur	10936.FD.0483.monkey	10936.FD.0490.monkey	10936.FD.0492.springbok	10936.FD.18730.gorilla	10936.FD.18951.gorilla	10936.FD.hippo.antelope	10936.NATL.24654.phorse	10936.NATL.24659.howler	10936.NATL.24666.phorse	10936.NATL.24711.phorse	10936.NATL.25028.howler	10936.NATL.25062.anteater	10936.NATL.25072.phorse	10936.NATL.25080.anteater	10936.NATL.25181.anteater	10936.NATL.25184.anteater	10936.TS.006.rhino	10936.TS.042.warthog	10936.TS.086.baboon	10936.TS.099.zebra	10936.TS.150.zebra	10936.TS.170.impala	10936.TS.172.impala	10936.TS.174.aardvark	10936.TS.182.giraffe	10936.TS.207.wilddog	10936.TS.208.wilddog	10936.TS.209.wilddog	10936.TS.210.wilddog	10936.ZU.18191.rhinoceros	10936.ZU.18195.wolf	10936.ZU.18199.gorilla	10936.ZU.18207.rhinoceros	10936.ZU.18217.lemur	10936.ZU.18228.gorilla	10936.ZU.18232.lemur	10936.ZU.18249.zebra	10936.ZU.18257.anteater	10936.ZU.18269.anteater
PWY0-1479	11800.455540812889	7933.943405155835	14435.264619948262	7543.788757977924	39808.02467396471	9972.507916471115	17945.4246883194	9402.626557436606	9343.584543201605	10771.90865741481	8450.889657847085	5374.143373946366	6882.685865504092	6983.314190759168	9011.267926397593	9119.691827752835	48498.195561804336	43810.1605232082	48459.26731496359	22674.294312550945	6998.699918936643	9366.883223170244	24447.94299993567	16480.093820635095	1797.5845999184296	23850.233345237288	8505.368139678036	8276.320404231376	14273.260328125016	17933.829253713986	17943.47416804638	12470.660390549096	12330.360776350695	6155.9596776694325	9405.93511146561	12632.03867480235	10078.252087929784	9652.477486834423	12170.970100269069	7648.253656463204	7038.683658998561	17697.376134775488	7245.336453290178	8005.034758726791	9585.443483370309	6116.630290651676	11503.716916523497	9504.730799665766	20447.659357393604	16421.079451902304	4288.362182853022	15496.59896130029	21373.928856450562	12685.412078993302	5625.428706618951	14451.158117577621	35768.2506592861	11214.502460750176	2680.0045677560993	6405.867889572328	24476.22200016317	7048.173350559149	12945.967486513187	7573.73048071889	19010.11436981842	28688.707044425217	8672.619994035706	11759.607115099021	26381.918647069175	7449.009681325087	13418.360357943373	5515.056395206634	8081.988941029881	5631.175225001454	5856.143103753146	19335.645411760048	7179.962515615879	7932.130341339113	10751.577460119755	4097.873118773754	7141.919190801516	11387.598876705917	15745.641078359755	12352.800915898222	8800.0259252685	10577.306812396615	7675.892975732265	10443.836186059267	7229.9843638967695	5238.238298063628	1384.950074693028
PWY0-1533	13722.817623089693	6041.744800875493	7064.968954949346	2654.9269463167457	5465.3688024884905	12653.366171733736	7933.102768851958	10766.83716987964	7470.874254237538	6577.5345746245985	8569.240021495974	2816.516911980405	7410.202507979012	5239.292778399103	10255.148764873837	9330.74057994061	56652.112655182784	33998.36435085052	40025.09512178111	24836.597508813753	3361.4932197254834	10171.694657337552	32359.52718207569	9448.328843127263	1278.9210549424297	9146.643735718011	12497.330255396704	10056.455995167511	14230.322934748023	23751.252674051786	13709.773381481504	14686.217871849698	12245.973704953913	4968.777379485944	12106.442779951687	13773.626587729881	10144.976290099023	5564.7703395357175	9154.055674947682	10141.974809457648	10969.45397657745	25900.174946368592	4432.184318138032	5315.869017123368	8356.966329406152	4591.732308542753	4082.8640150798215	5970.884656940906	6328.448261327326	17107.64358434026	4683.623371687177	20137.64828351951	19250.12212421205	13289.190064784041	6253.513490602921	3376.33504631754	25046.2568968424	13211.950766488704	1520.2495051829603	2609.4547169452994	7265.943241847569	10444.259528524259	10579.865975743947	5498.386242485393	9013.394242812674	32884.12519275786	12591.374257903428	4061.6562897704193	5952.610757039893	4433.873242017971	10057.233921868337	6369.504760263658	8084.239466470594	8005.730980338775	8906.721425810567	9361.10122239711	10491.011717424708	9272.963267526899	7358.246292556743	4911.760052770845	8540.34496272821	8181.740986234929	10058.28860206659	5621.659040794871	8466.956995999311	10424.687272428098	4942.4466049459	14354.855531362857	8273.53664437744	4199.976806215327	1910.5798646103872
PWY0-1586	61878.71132358535	29788.070069141966	73827.58272031893	25980.63813136215	117083.51706468331	37343.267187752186	29176.253936922894	34529.73849791921	29457.824428209617	37868.39976675798	33943.37981977627	31334.92465270315	34293.269242019356	32867.93714757732	59823.42481452572	47539.55549061189	167686.57115315378	86845.84680768248	95162.25155897975	94538.61784192269	65441.408236964766	94274.22000841022	71629.992510695	55846.34941353072	7843.457692953435	91943.07004503364	104058.65232616098	56046.364048498326	85275.1900610873	91785.57734380964	72894.2520839508	76041.81056893985	68336.42490686497	32458.569789995185	76220.1006727497	63851.348702688134	72615.42286253454	60140.05472858182	72935.48723684781	43585.838745613044	65149.938309363875	63108.531032065635	61014.008193721944	46130.31151526845	73423.33593432614	90832.82851102305	21306.54329479195	38655.3908828482	98062.13751938211	47922.27027142207	26315.02533205738	28397.50086635062	35443.1035518596	43055.80570890429	38930.49205932143	45558.953883332375	89589.89541811905	62654.19169062053	16649.840603832687	16141.051258228625	63290.48233875648	52599.20617488866	32789.73183267399	37948.93568399564	52083.19002944436	58475.48169067714	39204.9754549363	40970.86154268825	53516.04349391885	49083.31779960447	65184.39923970869	44590.36829698711	55929.45655283619	41006.54671232734	49094.96722023136	58504.58686226006	51979.033255672664	48421.30846944505	73441.79006707577	33962.024125965865	43748.46797864562	46871.2688348406	56119.28940066269	39670.78049395501	59329.319047462755	63657.569802022386	49806.016461760984	50082.416398787675	63738.25629481368	63376.428065585984	82495.58173384196
PWY0-162	77086.94627355946	43669.89229964532	87722.0425853316	53354.34857794953	117283.40677816595	45051.06689447993	41366.08169987164	46854.643020659205	51668.53938041327	54919.724227771454	55025.17324988933	58635.6710051644	47327.53480344222	67092.48974544535	73362.97742256206	59846.35099628469	152193.60899495604	84194.85457228807	105903.64143045754	78595.7251600033	64864.55850871344	101405.00916200357	68099.21414571335	69106.31305271685	9430.676686552659	107330.49312361526	94139.6246752694	78096.23512277083	119741.03237146816	83922.05047653228	113646.71215818732	108024.52971368251	111894.48065972506	49754.4924575939	93076.12485651342	84509.94552986237	97347.63135893465	102094.51269191928	121869.20739710136	59764.52607307475	55943.71789408901	75910.19408879949	104438.55246719663	87648.16297154935	113204.37953688501	67874.5608281652	58383.843030178476	51533.4012492586	69940.60854931094	69161.70857068991	43924.140035062184	30180.26995793792	75945.87694981461	56531.43304211888	52046.9386508356	57044.989769464795	74036.57359567535	78210.29905275894	24889.016646042543	32599.915114985848	57423.91385144321	47182.94328837041	33924.46298009351	89134.25857816155	73886.67525141155	43085.335603425905	47612.356926496024	64321.800117106184	89984.68025946156	91747.05489890676	77043.66412074334	81544.72816878097	88674.88020718652	43967.83490611887	57347.617028699126	68151.9483129022	58440.44779143368	65357.33838830889	80464.35434581219	31405.71447241103	47559.444458989965	80540.52654368043	69442.52638879971	53755.40228068082	93339.75765844755	74821.2366993473	52865.97536241266	68226.42235226178	107148.10537849355	36010.92765648976	29269.138360692727
PWY0-166	66567.89820371396	35857.85974463357	72968.90066556275	41145.92158535485	92851.12553358586	36555.474888600365	35150.803148806015	37404.741016323365	40496.69957540684	44479.82017344559	45778.56672006298	45393.577680131006	39734.220452007336	52381.87280386856	63351.1513810817	50602.51192259168	117112.81361674883	66807.73387028438	81237.09642293885	64314.7494280505	56227.55276257047	86955.4153970398	59955.27320149007	58283.98339000663	8070.565980647963	92951.45297689122	83213.207234892	67270.83534866208	99767.9001621929	78665.96698470438	90835.78536766529	88232.47954346567	88108.35957604075	40176.03778846962	80982.46869301856	71543.0499474107	78705.40926511008	79453.57527543893	94913.60106999602	50427.881627179	48307.57995108851	62404.71450474046	69432.11574133146	66012.95945938687	91108.93063044312	59881.7123341382	40487.67987325675	42126.207026792785	58053.33895513758	53548.278012681905	35811.35571766506	26635.494985465735	54651.316116529415	48791.81750101039	43445.713727526796	49091.94862178015	53196.8333390496	66960.47058968239	19108.120837630246	24133.147360514064	50019.766809000204	44660.8784757901	29272.490139987338	69271.1715451903	56611.1511048556	45253.87909420377	40742.71724500887	49538.68847907087	75776.91793169915	72627.8789832913	64654.93784427307	63889.06672591927	71339.76587619328	38127.86859131148	50474.09332107536	56131.244554568126	49384.56125807865	53493.45545934482	71473.80556649137	29003.395870551474	42001.838911674364	66447.37571149365	56809.18873853641	48923.01372461421	74566.84586696855	59246.81490746866	46587.04293188569	55710.917630188	79952.35856463925	34230.72883224104	29311.54911533317
PWY0-321	11966.652862242732	3157.1087162519984	2962.584007299676	390.38948137150953	78212.63642897742	4391.789324255099	2512.5980595800133	539.9333376391912	793.4896637613662	464.99157858434376	246.8567294485474	285.1230007124798	301.5965037429885	440.0616262097879	774.7442540516731	1306.377991189561	6688.276198769444	17952.678327442485	7981.371135261308	11537.14000677986	299.5612535039831	725.1537186716314	43259.410188697984	1222.893715575624	100.59248262423662	25302.60212886624	3363.433604395186	854.795435366194	1202.6870470483102	17946.24710439163	768.7695180275148	942.3361810998724	881.2352594065356	515.1510816431994	419.54977264744656	957.5768585981413	819.7910304483066	757.1808809106533	585.7665397717345	667.070037241225	5093.685914676272	14997.705355523498	469.96556813532516	539.365885435084	610.4924001278991	986.5546642618987	63.84175221613303	416.6949929359206	9702.982902725265	10577.054392550008	278.4096064071203	15449.603403609672	658.807363703163	398.70505700256075	516.670840860475	602.6961249998155	39532.53209551047	976.8587740211028	254.6423691532961	376.4541229592499	2553.044935923562	5367.13400375973	7769.100791060483	488.2878847634807	3683.076612014742	31099.910953122202	5286.019614663869	239.38259963348924	28385.925831287168	1466.9216515363512	260.4393500585472	1108.8020942228625	636.9765681891316	562.9450990214259	181.91008172090764	937.3791218988497	283.7176789873676	22.49153285534728	38.54323596032172	11.146206872419247	15.982817364155697	841.9993604854778	295.9086972783023	373.60792646769715	468.2016824235789	269.1611559928031	421.0759327813727	244.4656236825152	1092.772369363064	1185.8140533272879	374.1880714640161
PWY0-41	7009.745357050974	2690.9586179154453	5695.730559326565	1534.3197447890868	2339.9777384565955	6501.270172262626	1969.1359854131763	1218.168892011421	2842.2826345749772	2797.413186888112	2694.3427883225404	1153.623899741122	2229.289438057811	2679.506999443897	3086.9383543623367	3013.256901859207	6184.945347876253	18852.770958587014	2033.7530837104673	13358.179592357494	858.8053120440638	4328.480154512954	21420.91391768497	3723.5505549015515	457.7326877795979	5829.49618130215	9761.00337316316	2892.34579879952	4284.359508097727	13821.460788741104	6451.460056284688	5698.937995342763	4324.090338796154	2108.9853397870797	3868.7189849997712	3441.5061039742423	4344.622807057862	4528.796446947433	4915.819623701623	2357.64647098639	3166.73752603247	13267.931831819376	4098.318587502681	4515.999955495944	4794.611378624798	3303.8144333990213	1449.2879053351742	2029.8496765563898	887.9645257810588	10387.314276076142	2943.549697927874	11319.181323846118	3870.684626542349	2659.790702862399	1617.0697037343452	2540.4503230243213	1008.9109221017051	3216.8879906254338	1518.3805406290767	1352.3866136032366	1803.8173141432057	5462.386484174594	8796.393820063213	5328.673223851298	4811.363438915371	30186.656325562315	5011.512937364491	2514.519703113719	3677.8030844440027	4401.377759167971	3770.806950063842	3770.99064176579	3528.837603901606	1936.4110239980125	1842.1995419482512	2450.0611353386043	2460.7152268228715	712.5603371276524	835.0330297764884	1323.7527822524273	724.6854098959153	5231.895133173179	950.6095377319117	3014.7661511979163	5666.159340353806	4616.698953558092	2221.861075532139	6507.725232334943	5373.00847977236	2754.3688356610382	1302.8474285969298
PWY0-42	6117.590896571986	3617.3672128382636	7077.235603716328	862.323995845765	1675.4035362173827	2980.863066682126	12856.95115486364	1297.2890959476038	1268.4504301681063	692.1478538451162	1501.6181118443776	732.8345050791594	1298.721129489951	2802.9410204039323	1880.1760898499585	1517.7393231079939	39241.318712098146	31324.035142516965	34378.13526888891	14941.654081492383	572.910568055639	893.5507410507087	22187.002036009562	1311.0873501601702	196.02178140642286	8971.622409542557	2156.579194535767	1448.7024772445668	1929.6390959670177	11257.698523374596	6418.501799234314	4003.8750661696354	5900.895652609692	1416.4332134680476	1932.2983591078055	3059.8038873900664	1849.4595523153178	3147.0348815675466	5060.53220900526	1801.147473617097	2882.058437274112	11618.76032002866	1353.2264129520454	1786.76744436545	2707.5908891167956	406.69071723127723	865.4908251595048	2109.345800113448	8433.439666296343	9288.873562047294	2002.1506905845984	11501.936558428582	4420.16932824429	2043.4927607935583	891.6463049323643	346.22821090934843	28913.220627843104	1677.0969666491412	123.2819656161987	216.93096864619383	732.579329360574	4306.760324747071	6729.233303240926	2704.3794931383736	4339.025234822276	25585.5044063114	2761.455635386781	1552.7241589704208	7628.636048004005	1630.348188013537	2167.886293877554	2030.145734334258	3922.6545507599494	713.8541813194993	607.1394463948706	665.2376051436115	1307.7403835015673	589.0989724282335	748.5694285309461	399.3736206675028	234.1450016422455	3072.5391090877474	4719.306220755849	989.5406807648468	2789.0424716471343	443.9279520664448	523.2178412082001	273.86925908931204	2712.9672177618363	547.5460164252715	234.8787979421082
PWY0-781	61708.24112144759	29100.339941529524	62716.538486997	26834.43324547547	59041.791994414016	34689.54568229412	35089.00918178536	32035.079600475136	40688.883977949234	43723.1892827504	38224.200164082584	34947.89044456245	33998.150004537136	44319.28417542554	53488.3360041659	42842.177051101185	124569.85331045854	70628.49283197467	84708.51270551626	65826.4145126681	50825.25777697417	72622.10123719709	60395.33672165636	56907.23272354262	7648.476547577565	81138.98500270872	77777.39710536657	49666.479109419386	81362.76841509195	71221.1988520638	76374.27319507033	75428.12424030641	71160.14645082186	30060.16123021065	62579.59407247657	54741.55056678324	62040.878441901834	60194.911607943905	75296.75679966652	39686.42152265673	52554.155883782834	54957.84439727988	54163.274345217884	52770.60197688836	70847.1804652556	56373.62618197173	46523.32891824612	46986.14519361962	60115.17254917163	49866.45524545272	29186.34907264438	26095.06732873385	54635.645044311845	47101.483956730015	33626.26098527422	45850.705984750326	53131.873049667425	56866.4834255937	19967.287736122064	25339.35061850049	51699.138732735	28608.043542885564	29857.387177184268	56245.832033061575	57465.04206699156	42068.2834078203	40547.755825087115	41086.47921834699	55582.77888861817	64711.512596887624	64586.23864035433	53501.84434004729	57914.785260394165	34671.20793368206	43321.88646522986	59691.46711179864	43415.55762995167	46648.029061422465	63966.319404719856	32973.02913965027	43979.56444998866	54388.29752137479	57788.13595726753	43062.54071204105	61401.54443901785	51867.9925421059	36757.06393590736	52609.30704300204	60581.47600274483	50689.221724873685	47918.62498348591
PWY0-845	29507.269704372065	20184.93585830156	38788.24596811247	23540.05440918874	43087.62629839309	20748.42689242053	22601.96926666719	18030.00919999421	13301.380358987773	15600.156270345093	19400.914021024077	17385.338545509258	18646.52439766109	27660.09486821029	34836.07691440296	23514.984691289035	85315.56395336654	53363.40874296967	61568.88878905536	31274.515335239335	4334.627479134782	41855.0514906335	47176.55288382779	30821.03629734655	4330.663428566186	46247.62989735187	26420.55217281344	34822.716218388116	52729.14678749643	30008.404893944717	51061.49764287507	50353.88398898662	51613.994798399355	22161.475740367066	46016.326989367815	36167.226024632284	42723.431433434256	44540.07411988002	53291.5349849061	24822.742596918342	24805.41659188125	40175.80499306422	49108.038776059526	38054.73878345467	49163.71707549888	6139.708657853087	14481.783328843012	15943.061145783407	23444.56994707111	37283.08465225848	20026.689538685077	20757.94722387782	25798.165941968316	13088.5435387441	22226.143502012845	12542.591565731547	50009.300037206485	35182.45651419202	1658.1407891099764	2978.036030920859	19739.05045218659	8990.6312927867	15292.117110542727	34043.47641320312	31423.890093146594	40778.83658745035	10939.041938197008	26537.644911713447	34251.168665949925	33800.8297535872	16757.919358182517	29644.57649477312	37538.16404274706	17405.892314699893	21553.421499325817	13711.027020190915	20028.938083872945	22485.227510051063	22484.303963148992	3226.82743453682	9673.152956383006	36823.384638768955	20672.42191815516	11929.138228350463	42195.17481444954	29215.916608723455	14625.915997821965	21175.253157967978	49134.04365373114	3267.8023815208358	2265.9198359910843
PWY0-862	44164.9059588231	36266.04176409136	62018.90881781465	30526.373258076877	110156.31217122762	23280.153436028588	44903.83352286113	23462.757577932854	33585.17545595396	22932.155001811112	43989.52016802603	46474.60142537552	38710.65769362795	56599.00437509495	48481.57071076467	35481.81957920438	137635.83846310392	83543.51443806267	137229.5126056492	43543.88122953392	11585.812410795625	56762.20178691194	56879.101089140495	30257.24939707591	4190.773071918319	74771.74405306224	31470.569522293397	47077.634771235076	72736.10933583896	45355.34602629505	99788.90231970343	58730.52839701353	93610.89069740557	40186.26559986642	56814.32220887504	56671.40099709339	51492.810880392026	81807.96823790671	108906.41851271591	40179.877710142595	20071.891343822423	56579.407372370406	81728.41095118078	64993.82558938417	86220.00352706634	8880.675454625729	46295.00598700452	35415.83067649624	31856.02600464561	84091.05204312006	33996.248225290336	25520.538631064934	82143.56998972512	24267.22011184496	33669.19960473282	9102.095705637073	120027.04702886265	45137.67604971022	20002.64153528021	26870.841937546378	27450.878680946775	49631.057720244615	20048.1285811981	75504.26118016648	72876.85571601379	45434.4939841602	17130.613920955813	37428.70581457292	79469.51454182577	45640.428354814285	39365.06859791007	58672.069823641854	68134.42099862828	24224.745918180623	26149.251154475376	19140.62962604374	32027.681634246605	55500.427508773915	72343.82140040772	5455.410506827415	21788.98836808085	46914.48072617235	54767.39566508696	25339.50644162031	53314.642429392276	48149.674743975556	58840.8522033673	50927.037742013745	78971.11662956691	30735.254062290453	66767.39513359415
PWY1G-0	54.899405969505445	212.29204792945893	96.60594609798225	1.8609934353276545	75.4708745279614	15.973848980497111	123.05578201322957	4.172624066916485	3.722215343700175	408.6255739952926	3.939403784866643	15.466164136627004	8.591774052615737	54.69767462683479	47.88346015336746	104.92460203691743	2219.3618927939247	526.2476902320611	464.1231444022808	1736.492056536226	8.806502300217346	260.5478596338381	6747.547659076111	7362.767030640977	1012.9787168793151	1420.9741225425587	132.0847234660064	29.410329536863706	88.14526071179131	217.01257945896958	155.59993916100785	386.58238171552784	230.95972359611608	219.49809791552352	85.60990623721653	80.0852589438355	455.26144282939396	154.43015535265192	127.87507806874514	155.20042599042873	7.514066550676842	165.47659944594014	68.22696044865387	144.4341597103546	86.7029611262917	982.2323326167896	0.0	8.635887952650572	29611.844252716182	88.33602375908774	82.93102365903886	542.3875919724513	123.65312686722318	9.180773644492046	85.00896365497978	3978.6648666226893	1415.1745715838483	13.976482537139944	66.99453776453689	11.82944229293981	4.534184320031292	53.91477427091441	397.08338501600485	151.16339838198465	18.612675169477452	94.9017253142628	233.07714180839403	45.64584944266876	255.70169190492533	174.58985344566872	79.84865027443128	81.07893737254614	91.66686649210637	23.61350437870912	10.194042857275205	1178.2343329058076	93.61606199908587	0.0	0.0	270.33018193587344	0.0	85.92236083588476	0.0	1015.5137247783596	120.78800803475372	73.99845706798132	627.2699525909629	0.0	111.0599843280261	49.458857243924456	685.7037955167073
PWY490-3	32284.879238426794	5990.250835560028	15732.631051508719	8076.609145934575	9314.372929541096	13587.949566541767	1828.7502955476355	5289.804966801805	15376.243826241021	18144.24611191959	8702.212070703317	5163.606643351156	7250.2589206103185	13722.855089322811	11709.720858295419	9412.461928568746	862.1968749561576	29740.61870592262	538.8335299786748	28505.10365325574	48040.84831146216	18419.27857933854	8567.506023283904	10057.017177968639	1277.3173514671273	46641.70529377241	32014.606098452805	15646.725855404477	18634.963211447375	47046.21158763174	25576.934077570495	18481.988277152966	24502.14711584579	5113.401129328962	13508.795346910018	12100.928142530254	15597.702255507267	11670.484460101245	19593.699120796104	10068.359351756682	48031.95055026333	9456.216420531407	12186.860957096173	11052.042230849465	13949.39173065175	61950.36704171974	7987.678519545383	20186.094118786663	4458.6751247466955	22166.66300022055	11132.67455974308	2166.20145721798	32596.113006689404	14096.389624635442	7632.136189185211	14934.914895921675	2289.766731145152	14504.587848597708	18364.37124893315	23379.868649451266	36366.190269993145	12901.259366811842	16942.581914630136	13254.336874349518	20317.464955351043	818.3402368303384	31136.977810796052	23463.936507212304	8866.626193095963	16448.1664611926	35429.71626306131	12157.920891067162	17381.38937416282	10559.240406727678	12120.069646196958	40252.24743200157	13376.682732239633	34810.23193581599	46391.77449478953	26107.547621408856	34489.77083638286	16769.682005954928	43736.48048107224	12154.691847794924	20271.621217623408	21878.8153978614	8674.985525508526	24020.011361007862	15420.611096771056	25543.97122104542	15006.369617842778
PWY4FS-7	88077.61347859606	45749.223420419876	91497.27517351179	45858.20074646359	115144.92501191369	60973.010716882745	47134.69927114628	59900.04803027133	74226.14421516731	73979.04032279954	67584.16301584744	58674.55871638514	60711.95077257683	70559.920343351	98477.40541301895	79256.81235487513	154312.74854916704	91943.2471359069	100168.8724097933	96161.71438399424	80781.92749154141	121110.89611352464	73924.88689659418	90759.23096255575	12370.221250213302	123657.1960537897	116783.3101368424	94111.26121580326	144630.13064341957	91223.68215105761	122391.13502104425	127180.87571577006	117521.08044200366	52865.38950756329	117476.20708214596	103802.9356094842	102313.78394967162	95544.01270680029	117337.56304524445	76610.97773437483	65624.24246981413	71733.39118043466	89900.90906604737	86995.11603380465	113316.5949894596	96816.66534328165	75145.67621618585	80586.47604601906	76060.60648825232	81703.64217489822	48017.34355171505	33335.7616877259	94871.08410955874	85494.59757650337	61762.97818392788	67896.35007822452	73250.4369162498	100670.2947694629	39456.04086513289	48400.40243677027	65346.297249744544	50804.54025096919	38481.72786704394	91997.94457190331	93325.56219944885	53164.332198646734	57425.4390638856	72867.41563117571	81290.20577428817	97496.38640922953	124500.47890285721	86884.43023160797	94354.9825850344	64683.14845423661	82059.47507386473	85744.89131420908	78839.12761008683	66888.4652274331	94427.25276530348	47020.02708815188	58866.12848056241	87414.75932625838	74437.5120727008	68329.0791534077	101647.59011197145	100710.66828221298	55476.92441815592	96231.58311172632	97293.45783468436	75157.34089506102	77685.28178229221
PWY4FS-8	88077.61347859606	45749.22342041987	91497.27517351179	45858.20074646359	115144.92501191371	60973.010716882745	47134.69927114628	59900.04803027133	74226.14421516731	73979.04032279954	67584.16301584744	58674.55871638514	60711.950772576834	70559.920343351	98477.40541301892	79256.81235487513	154312.74854916704	91943.2471359069	100168.8724097933	96161.71438399424	80781.92749154141	121110.89611352464	73924.88689659418	90759.23096255575	12370.221250213302	123657.1960537897	116783.3101368424	94111.26121580326	144630.13064341957	91223.6821510576	122391.13502104425	127180.87571577006	117521.08044200366	52865.38950756329	117476.20708214596	103802.9356094842	102313.78394967162	95544.01270680029	117337.56304524443	76610.97773437483	65624.24246981413	71733.39118043466	89900.90906604737	86995.11603380465	113316.5949894596	96816.66534328165	75145.67621618586	80586.47604601906	76060.60648825234	81703.64217489822	48017.34355171505	33335.7616877259	94871.08410955874	85494.59757650337	61762.97818392788	67896.35007822452	73250.4369162498	100670.2947694629	39456.04086513289	48400.40243677027	65346.29724974455	50804.54025096919	38481.72786704394	91997.94457190331	93325.56219944885	53164.332198646734	57425.43906388559	72867.4156311757	81290.20577428817	97496.38640922953	124500.47890285721	86884.43023160797	94354.98258503439	64683.14845423661	82059.47507386473	85744.89131420908	78839.12761008683	66888.4652274331	94427.25276530348	47020.02708815188	58866.12848056241	87414.75932625841	74437.5120727008	68329.0791534077	101647.59011197145	100710.66828221298	55476.92441815593	96231.58311172632	97293.45783468438	75157.34089506102	77685.28178229221
PWY5F9-12	10.69042345454545	11.9985986759078	0.13583641551796227	0.4568665206747608	6.770774070060374	0.0	40.446737804500245	3.9894929864042368	1.0259363839487816	0.741524978655573	0.18316867499351464	0.07772082843861297	0.13736021950646637	0.06015413661548534	0.010965186082458033	2.2954852661955383	245.1025482249215	0.22462208584029625	44.44810045242906	9.287837561106297	0.0	0.5114311805107947	20.552520209615764	49.9389834895671	1.5087345045935896	0.7720869386894721	0.02447320532797193	1.1999999999999976e-15	0.28239235853362404	0.08595986472167345	1.276330503394591	0.4883796869679609	0.8224979014454298	0.19278850988718838	0.05602799176017352	1.1636313226581239	0.5827153405521772	1.0088678408914722	0.5764990680795326	0.8445831597057252	0.0	1.0238733077818312	1.9725046808564246	3.155372718305812	1.6846992713521458	0.37001694494333126	1.9999999999999896e-16	0.18338181842330323	632.9688561911665	0.0	0.0	1.7803641061851445	3.3890670066811004	0.026458747113492238	0.001162213464100551	0.004552825885134058	69.55472618700593	0.003694186756414432	0.019225855147090867	0.0	0.023778452146268062	0.195203074866144	1.8142621790457591	0.03108901475126775	55.576696327665445	1.3119006308862193	0.25570416785064864	0.19657563951248697	0.13744138300206038	5.792457506883952e-10	0.030111058507671467	16.247165383800453	0.40794135349002036	0.060383477551567366	0.24763477879333368	9.52037899040981	0.21228656261731468	0.05503491300149279	0.00819657606538905	0.0	0.0	2.35141124158468	0.0	0.024563432938281123	0.08438089611565275	0.5188048317968496	0.04337588010158839	0.0	5.183990191351677e-10	0.0	0.0
PWYG-321	49966.78712001915	40290.514785042586	70128.77895984569	34195.13643257329	113261.30514019428	26609.750419617645	48754.81633653937	27010.753145484636	37751.67722556966	26486.841618845592	48964.056631801635	51282.954371729786	43203.55627528776	62386.22737730711	55109.89326134702	40331.53489750841	154327.6033513864	92266.11360961116	150412.03700276488	49393.287550163564	13317.634210582324	65218.28569093731	63052.17331475654	35235.353729790986	4882.384573645879	81035.33760302266	36983.20791467952	53489.895501188585	82667.86164474643	50293.504954368545	110707.60915813355	67491.14304903087	104302.67885254249	44639.14986531883	64760.84189709788	64012.56859577507	59016.707648790834	90555.76381048614	120249.63105840702	45369.53283385427	23023.51813730333	62405.202915780304	90527.27778725949	72258.39059783112	95827.29352612242	10436.476288481092	49262.02068775351	39366.987069427865	37575.67376468616	91051.05987178293	37822.38852693595	27991.579003487943	90431.59837438207	27631.670297807974	38152.432788819155	9638.87917751644	132866.70706996336	51635.34607154065	20917.64574032633	28092.250714109803	30732.935197273135	14954.581728293635	22483.656937821637	83168.61175345475	78543.8679655907	47899.263228234304	19706.532937959008	42480.949722296355	86124.25151808151	51782.89921921347	44166.06039125671	65412.89000830475	76033.30880917454	27785.482701573503	30194.982980248376	22470.35886764399	36597.241546732934	61045.39851547664	78814.23332077243	6436.498734728233	24763.57644125022	53372.86551958571	60056.83309536401	28893.895472505006	60580.88761313313	55247.53098662828	64273.4970679293	57583.85736020569	88063.80899196166	10207.41072511454	11800.39505273941
